stamp,postal agency,date,department,starred hour,collection,stamp type,quality,manual,year,month,day,img_name,dep_name,town_name
FI-0970-2591_cls1_0,,190X-09-13TXX:XX,MARNE,False,,date stamp,mediocre,False,,9.0,13.0,FI-0970-2591,,
FI-0970-2597_cls1_0,SEROUVILLE,1912-10-17T15:45,MARNE,False,,date stamp,mediocre,False,1912.0,10.0,17.0,FI-0970-2597,,
FI-0970-2599_cls1_0,VIEVILLE,1910-06-14T20:10,HAUTE-MARNE,False,,date stamp,good,False,1910.0,6.0,14.0,FI-0970-2599,Haute-Marne,Viéville
FI-0970-2602_cls1_0,CHAUMONT,1910-08-25T18:12,MARNE,False,,date stamp,mediocre,False,1910.0,8.0,25.0,FI-0970-2602,,
FI-0970-2603_cls1_0,COURLANDON,1907-05-20TXX:XX,MARNE,True,,date stamp,poor,False,1907.0,5.0,20.0,FI-0970-2603,Marne,Courlandon
FI-0970-2611_cls1_0,,1905-10-13TXX:XX,MARNE,False,5E,date stamp,mediocre,False,1905.0,10.0,13.0,FI-0970-2611,,
FI-0970-2616_cls1_0,LANGRES GARE,1905-07-19T20:20,HAUTE MARNE,False,,date stamp,good,False,1905.0,7.0,19.0,FI-0970-2616,Haute-Marne,Langres
FI-0970-2631_cls1_0,VICHY,1913-09-06T23:25,ALLIER,False,,date stamp,mediocre,False,1913.0,9.0,6.0,FI-0970-2631,Allier,Vichy
FI-0970-2671_cls1_0,TROYES,1905-10-14TXX:XX,AUBE,False,,date stamp,mediocre,False,1905.0,10.0,14.0,FI-0970-2671,Aube,Troyes
FI-0970-2672_cls1_0,TROYES,1911-08-16T10:25,AUBE,False,,date stamp,good,False,1911.0,8.0,16.0,FI-0970-2672,Aube,Troyes
FI-0970-2673_cls1_0,,XXXX-XX-XXTXX:XX,AUBE,False,,date stamp,poor,False,,,,FI-0970-2673,,
FI-0970-2679_cls1_0,TROYES,1906-09-17TXX:XX,AUBE,False,8E,date stamp,mediocre,False,1906.0,9.0,17.0,FI-0970-2679,Aube,Troyes
FI-0970-2686_cls1_1,TROYES,1920-04-14T16:10,AUBE,False,,date stamp,mediocre,False,1920.0,4.0,14.0,FI-0970-2686,Aube,Troyes
FI-0970-2688_cls1_0,,1906-XX-2XTXX:XX,AUBE,False,,date stamp,poor,False,1906.0,,,FI-0970-2688,,
FI-0970-2776_cls1_0,,1915-04-26T20:XX,COTE-D'OR,True,,date stamp,mediocre,False,1915.0,4.0,26.0,FI-0970-2776,,
FI-0970-2791_cls1_0,BEAUNE,1907-08-03T08:XX,COTE-D'OR,False,,date stamp,mediocre,False,1907.0,8.0,3.0,FI-0970-2791,Côte-d'Or,Beaune
FI-0970-2804_cls1_0,,1905-12-28TXX:XX,VOSGES,False,,date stamp,mediocre,False,1905.0,12.0,28.0,FI-0970-2804,,
FI-0970-2809_cls1_0,??,1912-01-07T14:5X,COTE-D'OR,False,,date stamp,mediocre,False,1912.0,1.0,7.0,FI-0970-2809,,
FI-0970-2811_cls1_0,GARE STE LIVRADE S/LOT,1905-07-22TXX:XX,COTE D'OR,False,2E,date stamp,mediocre,False,1905.0,7.0,22.0,FI-0970-2811,,
FI-0970-2813_cls1_0,DIJON-GARE,1913-08-17T11:XX,COTE D'OR,False,,date stamp,mediocre,False,1913.0,8.0,17.0,FI-0970-2813,Côte-d'Or,Dijon
FI-0970-2817_cls1_0,,193X-08-2XTXX:XX,MARNE,False,,date stamp,mediocre,False,,8.0,,FI-0970-2817,,
FI-0970-2820_cls1_0,,1905-XX-3XTXX:XX,MARNE,False,,date stamp,poor,False,1905.0,,,FI-0970-2820,,
FI-0970-2820_cls1_1,GIVET,1904-11-23TXX:XX,ARDENNES,False,9E,date stamp,mediocre,False,1904.0,11.0,23.0,FI-0970-2820,Ardennes,Givet
FI-0970-2822_cls1_1,,1922-04-28TXX:XX,MARNE,False,1E,date stamp,mediocre,False,1922.0,4.0,28.0,FI-0970-2822,,
FI-0970-2828_cls1_0,CHALONS S/ MARNE,1905-11-28T15:30,MARNE,False,,date stamp,good,False,1905.0,11.0,28.0,FI-0970-2828,Marne,Châtillon-sur-Marne
FI-0970-2832_cls1_0,GARE DE DIJON,1904-07-16T11:20,COTE-D'OR,False,,date stamp,good,False,1904.0,7.0,16.0,FI-0970-2832,Côte-d'Or,Dijon
FI-0970-2838_cls1_0,TROYES,1906-03-24T11:5X,AUBE,False,,date stamp,mediocre,False,1906.0,3.0,24.0,FI-0970-2838,Aube,Troyes
FI-0970-2840_cls1_0,,1908-06-20TXX:XX,MARNE,False,,date stamp,poor,False,1908.0,6.0,20.0,FI-0970-2840,,
FI-0970-2848_cls1_0,,XXXX-XX-XXTXX:XX,COTE-D'OR,False,,date stamp,poor,False,,,,FI-0970-2848,,
FI-0970-2865_cls1_0,GARE DE DIJON,1904-07-16T11:20,COTE D'OR,False,,date stamp,mediocre,False,1904.0,7.0,16.0,FI-0970-2865,Côte-d'Or,Dijon
FI-0970-2871_cls1_0,DIJON GARE,1910-05-24TXX:XX,COTE D'OR,True,,date stamp,mediocre,False,1910.0,5.0,24.0,FI-0970-2871,Côte-d'Or,Dijon
FI-0970-2877_cls1_0,GARE DE DIJON,1905-07-25T14:30,COTE-D'OR,False,,date stamp,mediocre,False,1905.0,7.0,25.0,FI-0970-2877,Côte-d'Or,Dijon
FI-0970-2883_cls1_0,DIJON,1907-06-29T16:XX,COTE-D'OR,True,,date stamp,mediocre,False,1907.0,6.0,29.0,FI-0970-2883,Côte-d'Or,Dijon
FI-0970-2912_cls1_0,GARE DE COTE-D'AZUR,1924-10-27TXX:XX,ALPES-MARITIMES,False,1E,date stamp,mediocre,False,1924.0,10.0,27.0,FI-0970-2912,,
FI-0970-2917_cls1_0,CHALAIN-S/-SAONE,1905-12-06TXX:XX,COTE-D'OR,True,,date stamp,mediocre,False,1905.0,12.0,6.0,FI-0970-2917,,
FI-0970-2920_cls1_0,DIJON GARE,1911-05-10T23:15,COTE-D'OR,False,,date stamp,poor,False,1911.0,5.0,10.0,FI-0970-2920,Côte-d'Or,Dijon
FI-0970-2925_cls1_0,TROYES,1906-11-20T22:40,AUBE,False,,date stamp,mediocre,False,1906.0,11.0,20.0,FI-0970-2925,Aube,Troyes
FI-0970-2934_cls1_0,CHALON s/ SAONE,1907-XX-XXTXX:XX,COTE D'OR,False,7E,date stamp,poor,False,1907.0,,,FI-0970-2934,,
FI-0970-2942_cls1_0,CARE,1923-05-23T15:35,COTE-D'OR,False,,date stamp,mediocre,False,1923.0,5.0,23.0,FI-0970-2942,,
FI-0970-2945_cls1_0,,1904-05-10T12:20,MARNE,False,,date stamp,poor,False,1904.0,5.0,10.0,FI-0970-2945,,
FI-0970-2953_cls1_0,CHALON S/ MARNE,1906-07-14T15:45,MARNE,False,,date stamp,mediocre,False,1906.0,7.0,14.0,FI-0970-2953,Marne,Châtillon-sur-Marne
FI-0970-2954_cls1_0,MALAIN,1905-08-16TXX:XX,COTE-D'OR,True,,date stamp,mediocre,False,1905.0,8.0,16.0,FI-0970-2954,Côte-d'Or,Mâlain
FI-0970-2957_cls1_0,,XXXX-XX-05T19:XX,NORD,False,,date stamp,poor,False,,,5.0,FI-0970-2957,,
FI-0970-2960_cls1_0,MARAINVILLIERS,1905-05-01TXX:XX,MARNE,False,,date stamp,mediocre,False,1905.0,5.0,1.0,FI-0970-2960,,
FI-0970-2963_cls1_0,BEZE,1910-08-10T19:XX,COTE-D'OR,False,,date stamp,mediocre,False,1910.0,8.0,10.0,FI-0970-2963,Côte-d'Or,Bèze
FI-0970-2965_cls1_0,,190X-10-05T10:20,CALVADOS,False,,date stamp,mediocre,False,,10.0,5.0,FI-0970-2965,,
FI-0970-2967_cls1_0,ST JULIEN LAUMES,1910-XX-09T17:30,COTE D'OR,False,,date stamp,mediocre,False,1910.0,,9.0,FI-0970-2967,,
FI-0970-2970_cls1_0,CHARENCY-GR,1905-06-30T12:50,MEUSE,False,,date stamp,mediocre,False,1905.0,6.0,30.0,FI-0970-2970,,
FI-0970-2972_cls1_0,GARE DE DIJON,1904-07-15T11:20,COTE-D'OR,False,,date stamp,mediocre,False,1904.0,7.0,15.0,FI-0970-2972,Côte-d'Or,Dijon
FI-0970-2993_cls1_0,LONGEAULT,XXXX-XX-XXTXX:XX,COTE-D'OR,False,,date stamp,poor,False,,,,FI-0970-2993,,
FI-0970-2995_cls1_0,DIJON-GARE,1905-05-19T12:35,COTE-D'OR,False,,date stamp,mediocre,False,1905.0,5.0,19.0,FI-0970-2995,Côte-d'Or,Dijon
FI-0970-3000_cls1_0,DIJON-GARE,1927-12-22TXX:XX,COTE-D'OR,True,,date stamp,poor,False,1927.0,12.0,22.0,FI-0970-3000,Côte-d'Or,Dijon
FI-0970-3007_cls1_0,DIJON GARE,1911-05-07T11:2X,COTE-D'OR,True,,date stamp,mediocre,False,1911.0,5.0,7.0,FI-0970-3007,Côte-d'Or,Dijon
FI-0970-3015_cls1_0,DIJON-GARE,1929-07-XXT12:XX,COTE D'OR,False,,date stamp,mediocre,False,1929.0,7.0,,FI-0970-3015,Côte-d'Or,Dijon
FI-0970-3021_cls1_0,,XXXX-06-18TXX:XX,COTE D'OR,False,5E,date stamp,mediocre,False,,6.0,18.0,FI-0970-3021,,
FI-0970-3022_cls1_0,GARE DE DIJON,1908-12-12T21:45,COTE-D'OR,False,,date stamp,mediocre,False,1908.0,12.0,12.0,FI-0970-3022,Côte-d'Or,Dijon
FI-0970-3026_cls1_1,COTE D'OR,XXXX-XX-18T22:XX,COTE D'OR,False,,date stamp,poor,False,,,18.0,FI-0970-3026,,
FI-0970-3054_cls1_0,GERNAY,1910-04-06TXX:XX,MARNE,True,,date stamp,poor,False,1910.0,4.0,6.0,FI-0970-3054,,
FI-0970-3054_cls1_1,,1907-10-XXTXX:XX,COTE-D'OR,False,,date stamp,poor,False,1907.0,10.0,,FI-0970-3054,,
FI-0970-3067_cls1_0,DIJON,1905-06-08T21:50,COTE D'OR,False,,date stamp,mediocre,False,1905.0,6.0,8.0,FI-0970-3067,Côte-d'Or,Dijon
FI-0970-3082_cls1_0,VRONCOURT,1905-XX-16T10:XX,MARNE,False,10E,date stamp,poor,False,1905.0,,16.0,FI-0970-3082,,
FI-0970-3086_cls1_0,,1926-07-30TXX:XX,MARNE,False,0,date stamp,mediocre,False,1926.0,7.0,30.0,FI-0970-3086,,
FI-0970-3087_cls1_0,DIJON-GARE,1905-09-XXTXX:03,COTE-D'OR,False,,date stamp,mediocre,False,1905.0,9.0,,FI-0970-3087,Côte-d'Or,Dijon
FI-0970-3093_cls1_0,CONDE-S-MARNE,1905-02-27T14:30,MARNE,False,,date stamp,good,False,1905.0,2.0,27.0,FI-0970-3093,Marne,Condé-sur-Marne
FI-0970-3094_cls1_0,CHALON s MARNE,1913-05-23TXX:XX,MARNE,False,1E,date stamp,mediocre,False,1913.0,5.0,23.0,FI-0970-3094,Marne,Châtillon-sur-Marne
FI-0970-3095_cls1_0,DIJON,1908-07-31T07:30,COTE-D'OR,False,,date stamp,good,False,1908.0,7.0,31.0,FI-0970-3095,Côte-d'Or,Dijon
FI-0970-3098_cls1_0,,1908-06-XXT15:40,MARNE,False,,date stamp,poor,False,1908.0,6.0,,FI-0970-3098,,
FI-0970-3101_cls1_0,GARE D'UNAY,1901-06-17TXX:XX,COTE-D'OR,True,,date stamp,poor,False,1901.0,6.0,17.0,FI-0970-3101,,
FI-0970-3111_cls1_0,,XXXX-01-26TXX:XX,MARNE,False,7E,date stamp,poor,False,,1.0,26.0,FI-0970-3111,,
FI-0970-3117_cls1_0,GARE D'EPINAL,XXXX-XX-XXTXX:XX,VOSGES,True,3E,date stamp,poor,False,,,,FI-0970-3117,Vosges,Épinal
FI-0970-3123_cls1_0,DIJON-GARE R.P.,1912-08-25T23:55,COTE D'OR,False,,date stamp,mediocre,False,1912.0,8.0,25.0,FI-0970-3123,Côte-d'Or,Dijon
FI-0970-3130_cls1_0,,1909-XX-XXTXX:XX,COTE D'OR,False,,date stamp,poor,False,1909.0,,,FI-0970-3130,,
FI-0970-3131_cls1_0,ABBEVILLE,1905-10-02TXX:XX,SOMME,True,,date stamp,mediocre,False,1905.0,10.0,2.0,FI-0970-3131,Somme,Abbeville
FI-0970-3136_cls1_0,CORBON,1905-08-28T17:XX,MARNE,True,,date stamp,mediocre,False,1905.0,8.0,28.0,FI-0970-3136,,
FI-0970-3141_cls1_0,,1935-05-22T08:XX,MARNE,True,,date stamp,mediocre,False,1935.0,5.0,22.0,FI-0970-3141,,
FI-0970-3165_cls1_0,,1914-07-X4T18:XX,COTE-D'OR,False,,date stamp,poor,False,1914.0,7.0,,FI-0970-3165,,
FI-0970-3166_cls1_0,GARE DE DIJON,1905-10-18T12:20,COTE-D'OR,False,,date stamp,good,False,1905.0,10.0,18.0,FI-0970-3166,Côte-d'Or,Dijon
FI-0970-3170_cls1_0,JARDORES,1908-08-24T18:20,MEUSE,False,,date stamp,mediocre,False,1908.0,8.0,24.0,FI-0970-3170,,
FI-0970-3174_cls1_0,,XXXX-XX-XXTXX:XX,MARNE,False,,date stamp,poor,False,,,,FI-0970-3174,,
FI-0970-3182_cls1_0,CHEVALTERRE,XXXX-XX-XXTXX:XX,RHONE,False,,date stamp,poor,False,,,,FI-0970-3182,,
FI-0970-3183_cls1_0,DIJON,1929-02-19T09:10,COTE D'OR,False,,date stamp,mediocre,False,1929.0,2.0,19.0,FI-0970-3183,Côte-d'Or,Dijon
FI-0970-3191_cls1_0,DIJON,1904-09-18TXX:XX,COTE D'OR,True,,date stamp,mediocre,False,1904.0,9.0,18.0,FI-0970-3191,Côte-d'Or,Dijon
FI-0970-3195_cls1_1,EPERNAY,XXXX-XX-XXT09:35,MARNE,False,,date stamp,poor,False,,,,FI-0970-3195,Marne,Épernay
FI-0970-3197_cls1_0,VITRY-LE-FRANCOIS,1910-08-06T19:XX,MARNE,True,,date stamp,mediocre,False,1910.0,8.0,6.0,FI-0970-3197,Marne,Vitry-le-François
FI-0970-3197_cls1_1,GARE D'EPINAL,1905-06-01TXX:XX,VOSGES,True,,date stamp,mediocre,False,1905.0,6.0,1.0,FI-0970-3197,Vosges,Épinal
FI-0970-3215_cls1_0,CHALONS S/ MARNE,1913-07-28T20:40,MARNE,False,,date stamp,mediocre,False,1913.0,7.0,28.0,FI-0970-3215,Marne,Châtillon-sur-Marne
FI-0970-3218_cls1_0,DIJON,1908-01-06T15:XX,COTE-D'OR,True,,date stamp,mediocre,False,1908.0,1.0,6.0,FI-0970-3218,Côte-d'Or,Dijon
FI-0970-3243_cls1_0,DIJON,1923-XX-6XT17:30,COTE-D'OR,True,,date stamp,mediocre,False,1923.0,,,FI-0970-3243,Côte-d'Or,Dijon
FI-0970-3278_cls1_0,,XXXX-XX-XXTXX:XX,MARNE,False,,date stamp,poor,False,,,,FI-0970-3278,,
FI-0970-3295_cls1_0,GARE DE DIJON,1904-08-08T15:35,COTE-D'OR,False,,date stamp,mediocre,False,1904.0,8.0,8.0,FI-0970-3295,Côte-d'Or,Dijon
FI-0970-3296_cls1_0,CHALON S/ SAONE,1906-08-21T16:XX,COTE D'OR,True,,date stamp,mediocre,False,1906.0,8.0,21.0,FI-0970-3296,,
FI-0970-3298_cls1_0,,1918-04-17TXX:XX,COTE-D'OR,False,,date stamp,mediocre,False,1918.0,4.0,17.0,FI-0970-3298,,
FI-0970-3301_cls1_0,GARE D'EPINAL,1907-XX-1XTXX:XX,VOSGES,False,,date stamp,mediocre,False,1907.0,,,FI-0970-3301,Vosges,Épinal
FI-0970-3319_cls1_0,AUTREY-LA-REPUBLIQUE,1905-10-31T20:XX,MARNE,True,,date stamp,mediocre,False,1905.0,10.0,31.0,FI-0970-3319,,
FI-0970-3321_cls1_0,,1906-05-18T09:10,COTE D'OR,True,,date stamp,mediocre,False,1906.0,5.0,18.0,FI-0970-3321,,
FI-0970-3331_cls1_0,,1913-08-05TXX:XX,NIEVRE,False,,date stamp,poor,False,1913.0,8.0,5.0,FI-0970-3331,,
FI-0970-3344_cls1_0,TROYES,XXXX-03-23TXX:XX,AUBE,True,,date stamp,poor,False,,3.0,23.0,FI-0970-3344,Aube,Troyes
FI-0970-3351_cls1_0,GARE DE DIJON,1907-09-03T18:10,COTE-D'OR,False,,date stamp,mediocre,False,1907.0,9.0,3.0,FI-0970-3351,Côte-d'Or,Dijon
FI-0970-3361_cls1_0,CHALONS S/ MARNE,XXXX-XX-XXTXX:XX,MARNE,False,,date stamp,poor,False,,,,FI-0970-3361,Marne,Châtillon-sur-Marne
FI-0970-3366_cls1_0,,XXXX-XX-XXTXX:15,COTE D'OR,False,,date stamp,poor,False,,,,FI-0970-3366,,
FI-0970-3367_cls1_0,TROYES,1915-08-X5TXX:XX,AUBE,False,,date stamp,mediocre,False,1915.0,8.0,,FI-0970-3367,Aube,Troyes
FI-0970-3368_cls1_0,,190X-05-22TXX:XX,GARD,False,,date stamp,mediocre,False,,5.0,22.0,FI-0970-3368,,
FI-0970-3385_cls1_0,TROYES,1912-12-14T16:10,AUBE,False,,date stamp,mediocre,False,1912.0,12.0,14.0,FI-0970-3385,Aube,Troyes
FI-0970-3385_cls1_1,CHRTAU9,XXXX-XX-11T14:15,MARNE,False,,date stamp,mediocre,False,,,11.0,FI-0970-3385,,
FI-0970-3398_cls1_0,GARE DE DIJON,1905-04-XXTXX:XX,COTE-D'OR,False,4E,date stamp,mediocre,False,1905.0,4.0,,FI-0970-3398,Côte-d'Or,Dijon
FI-0970-3400_cls1_0,,XXXX-XX-30TXX:XX,COTE-D'OR,False,,date stamp,poor,False,,,30.0,FI-0970-3400,,
FI-0970-3402_cls1_0,GARE DE DIJON,1913-10-13T11:20,COTE D'OR,False,,date stamp,mediocre,False,1913.0,10.0,13.0,FI-0970-3402,Côte-d'Or,Dijon
FI-0970-3417_cls1_0,,1905-05-XXT17:XX,COTE-D'OR,False,,date stamp,mediocre,False,1905.0,5.0,,FI-0970-3417,,
FI-0970-3419_cls1_0,DIJON,1912-01-22T11:XX,COTE-D'OR,True,,date stamp,good,False,1912.0,1.0,22.0,FI-0970-3419,Côte-d'Or,Dijon
FI-0970-3423_cls1_0,,1925-05-28T12:25,COTE D'OR,False,,date stamp,mediocre,False,1925.0,5.0,28.0,FI-0970-3423,,
FI-0970-3425_cls1_0,,1909-08-23T11:30,AUBE,True,,date stamp,poor,False,1909.0,8.0,23.0,FI-0970-3425,,
FI-0970-3428_cls1_0,ST JEAN DE V,XXXX-XX-02TXX:30,COTE D'OR,False,,date stamp,poor,False,,,2.0,FI-0970-3428,,
FI-0970-3442_cls1_0,DIJON,1903-09-07T02:XX,COTE D'OR,True,,date stamp,mediocre,False,1903.0,9.0,7.0,FI-0970-3442,Côte-d'Or,Dijon
FI-0970-3445_cls1_0,PLOUCHES,1913-10-23T21:15,COTE-D'OR,False,,date stamp,mediocre,False,1913.0,10.0,23.0,FI-0970-3445,,
FI-0970-3452_cls1_1,PARIS-BOUTTLE DE 12,1913-08-14TXX:XX,PARIS,True,,date stamp,mediocre,False,1913.0,8.0,14.0,FI-0970-3452,,
FI-0970-3453_cls1_0,,XXXX-XX-XXTXX:18,MARNE,False,,date stamp,poor,False,,,,FI-0970-3453,,
FI-0970-3458_cls1_0,LORION,1907-08-01TXX:XX,COTE D'OR,False,,date stamp,mediocre,False,1907.0,8.0,1.0,FI-0970-3458,,
FI-0970-3462_cls1_0,DIJON,1926-XX-1XT17:XX,COTE-D'OR,True,,date stamp,mediocre,False,1926.0,,,FI-0970-3462,Côte-d'Or,Dijon
FI-0970-3466_cls1_0,DIJON-GARE,1918-08-11TXX:XX,COTE-D'OR,False,,date stamp,good,False,1918.0,8.0,11.0,FI-0970-3466,Côte-d'Or,Dijon
FI-0970-3469_cls1_0,,XXXX-08-04TXX:XX,MARNE,False,,date stamp,poor,False,,8.0,4.0,FI-0970-3469,,
FI-0970-3483_cls1_0,,1909-05-25TXX:XX,COTE-D'OR,True,,date stamp,mediocre,False,1909.0,5.0,25.0,FI-0970-3483,,
FI-0970-3489_cls1_0,GIVET,XXXX-05-25T10:XX,ARDENNES,False,,date stamp,mediocre,False,,5.0,25.0,FI-0970-3489,Ardennes,Givet
FI-0970-3499_cls1_0,GARE D'AVIGNON,1911-08-10TXX:XX,VAUCLUSE,False,,date stamp,mediocre,False,1911.0,8.0,10.0,FI-0970-3499,Vaucluse,Avignon
FI-0970-3516_cls1_0,GARE D'EPINAL,XXXX-08-XXTXX:XX,VOSGES,True,,date stamp,mediocre,False,,8.0,,FI-0970-3516,Vosges,Épinal
FI-0970-3518_cls1_0,UNION-PORTE D'ORL,1906-09-11T18:30,MARNE,False,,date stamp,good,False,1906.0,9.0,11.0,FI-0970-3518,,
FI-0970-3520_cls1_0,CUIR,1910-03-19T10:10,MARNE,False,,date stamp,mediocre,False,1910.0,3.0,19.0,FI-0970-3520,,
FI-0970-3545_cls1_0,JONCHERY S/ VESLE,1908-05-XXTXX:XX,MARNE,False,,date stamp,mediocre,False,1908.0,5.0,,FI-0970-3545,Marne,Jonchery-sur-Vesle
FI-0970-3548_cls1_0,GARE DE DIJON,XXXX-XX-XXTXX:XX,COTE-D'OR,False,,date stamp,poor,False,,,,FI-0970-3548,Côte-d'Or,Dijon
FI-0970-3550_cls1_0,DIJON-GARE,1917-08-21T23:14,COTE-D'OR,False,,date stamp,mediocre,False,1917.0,8.0,21.0,FI-0970-3550,Côte-d'Or,Dijon
FI-0970-3552_cls1_0,,1909-08-XXTXX:XX,MARNE,False,,date stamp,poor,False,1909.0,8.0,,FI-0970-3552,,
FI-0970-3557_cls1_0,,XX05-XX-XXTXX:XX,COTE-D'OR,False,5E,date stamp,poor,False,1905.0,,,FI-0970-3557,,
FI-0970-3558_cls1_0,EICH-COM,1908-08-14T17:15,MARNE,False,,date stamp,mediocre,False,1908.0,8.0,14.0,FI-0970-3558,,
FI-0970-3568_cls1_0,,1905-04-XXTXX:15,MARNE,False,,date stamp,mediocre,False,1905.0,4.0,,FI-0970-3568,,
FI-0970-3571_cls1_0,GARE DE DIJON,1908-06-24T12:20,COTE-D'OR,False,,date stamp,good,False,1908.0,6.0,24.0,FI-0970-3571,Côte-d'Or,Dijon
FI-0970-3575_cls1_0,,XXXX-03-XXTXX:XX,MARNE,True,,date stamp,poor,False,,3.0,,FI-0970-3575,,
FI-0970-3576_cls1_0,,XXXX-08-22TXX:XX,COTE D'OR,False,,date stamp,poor,False,,8.0,22.0,FI-0970-3576,,
FI-0970-3582_cls1_0,GONDRECOURT,1904-07-03T22:XX,MEUSE,True,,date stamp,mediocre,False,1904.0,7.0,3.0,FI-0970-3582,,
FI-0970-3593_cls1_0,TROYES,1908-04-20TXX:XX,AUBE,False,12E,date stamp,poor,False,1908.0,4.0,20.0,FI-0970-3593,Aube,Troyes
FI-0970-3666_cls1_0,ETAIN,1914-02-28T15:20,MEUSE,False,,date stamp,mediocre,False,1914.0,2.0,28.0,FI-0970-3666,Meuse,Étain
FI-0970-3669_cls1_0,BLIGNY-S-AISNE,1908-10-28TXXX3,ARDENNES,False,,date stamp,poor,False,1908.0,10.0,28.0,FI-0970-3669,Ardennes,Savigny-sur-Aisne
FI-0970-3695_cls1_0,CHALONS S MARNE,1907-09-26T22:20,MARNE,False,,date stamp,mediocre,False,1907.0,9.0,26.0,FI-0970-3695,Marne,Châtillon-sur-Marne
FI-0970-3701_cls1_0,EPINAL,1906-XX-19T14:XX,VOSGES,True,,date stamp,mediocre,False,1906.0,,19.0,FI-0970-3701,Vosges,Épinal
FI-0970-3705_cls1_0,FOUG,1908-08-08T16:10,MEURTHE ET MOSELLE,False,,date stamp,mediocre,False,1908.0,8.0,8.0,FI-0970-3705,Meurthe-et-Moselle,Foug
FI-0970-3708_cls1_0,CHALONS S/ MARNE,1908-06-30TXX:30,MARNE,True,,date stamp,mediocre,False,1908.0,6.0,30.0,FI-0970-3708,Marne,Châtillon-sur-Marne
FI-0970-3715_cls1_0,CHALON-S-SAONE,1912-10-13T15:40,SAONE-ET-LOIRE,False,,date stamp,mediocre,False,1912.0,10.0,13.0,FI-0970-3715,Saône-et-Loire,Chalon-sur-Saône
FI-0970-3719_cls1_0,,1936-06-21TXX:XX,CORREZE,False,,date stamp,mediocre,False,1936.0,6.0,21.0,FI-0970-3719,,
FI-0970-3720_cls1_0,SEMOINE-AUXOIS,1904-08-10TXX:XX,COTE-D'OR,False,,date stamp,mediocre,False,1904.0,8.0,10.0,FI-0970-3720,,
FI-0970-3722_cls1_0,,1910-08-18T11:XX,MARNE,True,,date stamp,mediocre,False,1910.0,8.0,18.0,FI-0970-3722,,
FI-0970-3731_cls1_0,AVIGNY PAR CONTREXEV.,XXXX-XX-XXTXX:XX,VOSGES,False,9E,date stamp,mediocre,False,,,,FI-0970-3731,,
FI-0970-3740_cls1_0,VITTEL VOSGES-HOTEL,1913-08-31T17:30,VOSGES,False,,date stamp,mediocre,False,1913.0,8.0,31.0,FI-0970-3740,,
FI-0970-3747_cls1_0,VALLON ST,XXXX-XX-XXT15:50,MARNE,True,,conveyor line stamp,poor,False,,,,FI-0970-3747,,
FI-0970-3761_cls1_0,EPINE MARNE,1906-09-XXT18:XX,MARNE,False,,date stamp,mediocre,False,1906.0,9.0,,FI-0970-3761,,
FI-0970-3763_cls1_0,CHAVANGES,1908-07-22TXX:XX,MARNE,False,22,date stamp,mediocre,False,1908.0,7.0,22.0,FI-0970-3763,,
FI-0970-3765_cls1_0,,XXXX-07-25T20:XX,AUBE,False,,date stamp,poor,False,,7.0,25.0,FI-0970-3765,,
FI-0970-3776_cls1_0,,XXXX-XX-XXTXX:XX,MARNE,False,,date stamp,poor,False,,,,FI-0970-3776,,
FI-0970-3777_cls1_0,GARE DES EYSSES A PARIS,1904-08-14T22:XX,MARNE,True,,conveyor line stamp,mediocre,False,1904.0,8.0,14.0,FI-0970-3777,,
FI-0970-3789_cls1_0,,1905-XX-06TXX:XX,MEURTHE ET MOSELLE,False,,date stamp,mediocre,False,1905.0,,6.0,FI-0970-3789,,
FI-0970-3791_cls1_1,CHALONS S/ MARNE,1905-09-02T13:XX,MARNE,False,,date stamp,mediocre,False,1905.0,9.0,2.0,FI-0970-3791,Marne,Châtillon-sur-Marne
FI-0970-3791_cls1_2,CHALONS S/ MARNE,1905-09-XXTXX:XX,MARNE,False,,date stamp,mediocre,False,1905.0,9.0,,FI-0970-3791,Marne,Châtillon-sur-Marne
FI-0970-3793_cls1_0,OMHARIN,1901-02-12T15:25,COTE-D'OR,False,,date stamp,mediocre,False,1901.0,2.0,12.0,FI-0970-3793,,
FI-0970-3826_cls1_0,,1912-XX-04T10:XX,MARNE,False,,date stamp,mediocre,False,1912.0,,4.0,FI-0970-3826,,
FI-0970-3828_cls1_0,LAVIGNY S GERMAIN/GR,1911-11-01T20:25,MARNE,False,,date stamp,good,False,1911.0,11.0,1.0,FI-0970-3828,,
FI-0970-3838_cls1_0,GARE D'EPOXY,1911-05-20T23:15,COTE-D'OR,False,,date stamp,mediocre,False,1911.0,5.0,20.0,FI-0970-3838,,
FI-0970-3842_cls1_0,,1905-07-05TXX:XX,MEURTHE ET MOSELLE,False,,date stamp,mediocre,False,1905.0,7.0,5.0,FI-0970-3842,,
FI-0970-3863_cls1_0,DIJON,1904-08-01T21:XX,COTE-D'OR,True,,date stamp,mediocre,False,1904.0,8.0,1.0,FI-0970-3863,Côte-d'Or,Dijon
FI-0970-3873_cls1_1,,XXXX-XX-XXTXX:XX,HAUTE-MARNE,False,,date stamp,poor,False,,,,FI-0970-3873,,
FI-0970-3878_cls1_0,,XXXX-XX-XXTXX:XX,MARNE,False,,date stamp,poor,False,,,,FI-0970-3878,,
FI-0970-3896_cls1_0,,XXXX-XX-XXTXX:XX,MARNE,False,,date stamp,poor,False,,,,FI-0970-3896,,
